fecha,cod_municipio,municipio,cod_distrito,distrito,cod_barrio,barrio,num_personas,num_personas_hombres,num_personas_mujeres
1 de enero de 2018,28079,Madrid,8, Fuencarral-El Pardo,85,LaPaz,337830.0,15826.0,17957.0
1 de enero de 2018,28079,Madrid,8, Fuencarral-El Pardo,86,Valverde,619410.0,29476.0,32465.0
1 de enero de 2018,28079,Madrid,8, Fuencarral-El Pardo,87,Mirasierra,320580.0,15329.0,16729.0
1 de enero de 2018,28079,Madrid,8, Fuencarral-El Pardo,88,ElGoloso,17950.0,885.0,91.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,91,CasadeCampo,1290.0,5935.0,6965.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,92,Argüelles,239920.0,1089.0,13102.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,93,CiudadUniversitaria,160970.0,7314.0,8783.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,94,Valdezarza,294180.0,13458.0,1596.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,95,Valdemarín,6560.0,3018.0,3542.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,96,ElPlantío,2720.0,1287.0,1433.0
1 de enero de 2018,28079,Madrid,9, Moncloa-Aravaca,97,Aravaca,261480.0,12341.0,13807.0
1 de enero de 2018,28079,Madrid,10, Latina,101,LosCármenes,171920.0,8102.0,909.0
1 de enero de 2018,28079,Madrid,10, Latina,102,PuertadelÁngel,413970.0,19061.0,22336.0
1 de enero de 2018,28079,Madrid,10, Latina,103,Lucero,354880.0,16491.0,18997.0
1 de enero de 2018,28079,Madrid,10, Latina,104,Aluche,659610.0,30254.0,35707.0
1 de enero de 2018,28079,Madrid,10, Latina,105,Campamento,189830.0,8828.0,10155.0
1 de enero de 2018,28079,Madrid,10, Latina,106,CuatroVientos,56620.0,287.0,2792.0
1 de enero de 2018,28079,Madrid,10, Latina,107,Águilas,511020.0,23786.0,27316.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,111,Comillas,222480.0,10164.0,12084.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,112,Opañel,324920.0,14796.0,17696.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,113,SanIsidro,385540.0,17967.0,20587.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,114,VistaAlegre,450080.0,2048.0,24528.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,115,PuertaBonita,339330.0,15942.0,17991.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,116,Buenavista,462160.0,22332.0,23884.0
1 de enero de 2018,28079,Madrid,11, Carabanchel,117,Abrantes,297690.0,13844.0,15925.0
1 de enero de 2018,28079,Madrid,12, Usera,121,Orcasitas,225550.0,10634.0,11921.0
1 de enero de 2018,28079,Madrid,12, Usera,122,Orcasur,135720.0,6576.0,6996.0
1 de enero de 2018,28079,Madrid,12, Usera,123,SanFermín,232090.0,11111.0,12098.0
1 de enero de 2018,28079,Madrid,12, Usera,124,Almendrales,209860.0,9824.0,11162.0
1 de enero de 2018,28079,Madrid,12, Usera,125,Moscardó,257260.0,11971.0,13755.0
1 de enero de 2018,28079,Madrid,12, Usera,126,Zofío,136970.0,6371.0,7326.0
1 de enero de 2018,28079,Madrid,12, Usera,127,Pradolongo,172330.0,8095.0,9138.0
1 de enero de 2018,28079,Madrid,13, Puente de Vallecas,131,Entrevías,339860.0,16314.0,17672.0
1 de enero de 2018,28079,Madrid,13, Puente de Vallecas,132,SanDiego,402670.0,19037.0,2123.0
1 de enero de 2018,28079,Madrid,13, Puente de Vallecas,133,PalomerasBajas,396690.0,18614.0,21055.0
1 de enero de 2018,28079,Madrid,13, Puente de Vallecas,134,PalomerasSureste,42120.0,20115.0,22005.0
1 de enero de 2018,28079,Madrid,13, Puente de Vallecas,135,Portazgo,279080.0,13033.0,14875.0
1 de enero de 2018,28079,Madrid,13, Puente de Vallecas,136,Numancia,465380.0,21931.0,24607.0
1 de enero de 2018,28079,Madrid,14, Moratalaz,141,Pavones,90810.0,4174.0,4907.0
1 de enero de 2018,28079,Madrid,14, Moratalaz,142,Horcajo,63260.0,3031.0,3295.0
1 de enero de 2018,28079,Madrid,14, Moratalaz,143,Marroquina,273780.0,12742.0,14636.0
1 de enero de 2018,28079,Madrid,14, Moratalaz,144,MediaLegua,177570.0,809.0,9667.0
1 de enero de 2018,28079,Madrid,14, Moratalaz,145,Fontarrón,169020.0,773.0,9172.0
1 de enero de 2018,28079,Madrid,14, Moratalaz,146,Vinateros,168170.0,7436.0,9381.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,151,Ventas,477440.0,21405.0,26339.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,152,PuebloNuevo,61160.0,283.0,3286.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,153,Quintana,243730.0,10743.0,1363.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,154,Concepción,208030.0,9181.0,11622.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,155,SanPascual,180680.0,81.0,9968.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,156,SanJuanBautista,124330.0,5782.0,6651.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,157,Colina,62880.0,2835.0,3453.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,158,Atalaya,15750.0,656.0,919.0
1 de enero de 2018,28079,Madrid,15, Ciudad Lineal,159,Costillares,220190.0,10299.0,1172.0
1 de enero de 2018,28079,Madrid,16, Hortaleza,161,Palomas,67380.0,3292.0,3446.0
1 de enero de 2018,28079,Madrid,16, Hortaleza,162,Piovera,147230.0,7042.0,7681.0
1 de enero de 2018,28079,Madrid,16, Hortaleza,163,Canillas,406270.0,18933.0,21694.0
1 de enero de 2018,28079,Madrid,16, Hortaleza,164,PinardelRey,522740.0,24119.0,28155.0
1 de enero de 2018,28079,Madrid,16, Hortaleza,165,ApóstolSantiago,152710.0,725.0,8021.0
1 de enero de 2018,28079,Madrid,16, Hortaleza,166,Valdefuentes,542970.0,26702.0,27595.0
1 de enero de 2018,28079,Madrid,17, Villaverde,171,VillaverdeAlto,,,
1 de enero de 2018,28079,Madrid,17, Villaverde,172,SanCristóbal,154980.0,7527.0,7971.0
1 de enero de 2018,28079,Madrid,17, Villaverde,173,Butarque,182680.0,8859.0,9409.0
1 de enero de 2018,28079,Madrid,17, Villaverde,174,LosRosales,369750.0,17874.0,19101.0
1 de enero de 2018,28079,Madrid,17, Villaverde,175,Ángeles,304830.0,14153.0,1633.0
1 de enero de 2018,28079,Madrid,18, Villa de Vallecas,181,CascoHistóricodeVallecas,39740.0,19128.0,20612.0
1 de enero de 2018,28079,Madrid,18, Villa de Vallecas,182,SantaEugenia,242950.0,11672.0,12623.0
1 de enero de 2018,28079,Madrid,18, Villa de Vallecas,183,EnsanchedeVallecas,436140.0,21552.0,22062.0
1 de enero de 2018,28079,Madrid,19, Vicálvaro,191,CascoHistóricodeVicálvaro,3420.0,16585.0,17615.0
1 de enero de 2018,28079,Madrid,19, Vicálvaro,192,Valdebernardo,176370.0,8434.0,9203.0
1 de enero de 2018,28079,Madrid,19, Vicálvaro,193,Valderrivas,18180.0,8952.0,9228.0
1 de enero de 2018,28079,Madrid,19, Vicálvaro,194,ElCañaveral,9450.0,490.0,455.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,201,Simancas,272420.0,12851.0,14391.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,202,Hellín,89410.0,4093.0,4848.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,203,Amposta,83460.0,3851.0,4495.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,204,Arcos,239390.0,11203.0,12736.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,205,Rosas,31560.0,15197.0,16363.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,206,Rejas,163150.0,8008.0,8307.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,207,Canillejas,285190.0,13371.0,15148.0
1 de enero de 2018,28079,Madrid,20, San Blas-Canillejas,208,ElSalvador,112870.0,5348.0,5939.0
1 de enero de 2018,28079,Madrid,21, Barajas,211,AlamedadeOsuna,194460.0,9356.0,1009.0
1 de enero de 2018,28079,Madrid,21, Barajas,212,Aeropuerto,17940.0,922.0,872.0
1 de enero de 2018,28079,Madrid,21, Barajas,213,CascoHistóricodeBarajas,73360.0,355.0,3786.0
1 de enero de 2018,28079,Madrid,21, Barajas,214,Timón,11750.0,5651.0,6099.0
1 de enero de 2018,28079,Madrid,21, Barajas,215,Corralejos,7510.0,3657.0,3853.0
